event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1648,6,107,Citra Rahayu,"1, 5",164816107,1,4/23/2023,"sdh di hotel bawa bayi hujan2 mau Reschedule aja engga bisa, apalagi Refund gk bisa. Saking Slow Respon sampe Full Hotel"
115,1,85,Maya Susanto,"6, 5",1155185,5,7/5/2022,Dufan tempatnya sekarang sudah lebih bagus. Sudah banyak perbaikan dan upgrade terakhir saya datang 2019. Recommend sebagai destinasi saat anak2 libur
122,2,104,Fajar Utami,"2, 5",12252104,5,7/4/2022,"protokol kesehatan diterapkan dengan baik, tempat wisata nyaman meriah dan recommend bgt. worth it keren abiis"
1422,4,99,Maya Nugroho,"6, 1",14225499,5,7/2/2022,"seneng bisa bawa anak untuk bermain, walau awalnya dia masih takut2 tapi kelamaan jadi seru juga dia bermain di dufan 👍💯🌟"
1531,5,143,Agus Putri,"3, 3",153155143,5,6/19/2022,"Wahananya seru seru, tidak membosankan, semuanya asik"
1528,5,43,Lina Putri,"1, 6",15285543,5,6/17/2022,Aaa dpt harga annual pass lagi promo di traveloka jd cm bayar 260 ribuan hiksss seneng bgttt. Akses masuknya pun gampang tinggal scan barcode di loket msk. Thank you travelokaaa
1638,6,123,Lina Hartono,"6, 5",163856123,5,6/14/2022,mantap... mudah prosesnya...
3164,1,34,Bambang Putri,"3, 5",31645134,5,5/10/2022,bagus liburan di dufan aja yuk
1646,6,158,Maya Wijaya,"3, 4",164656158,5,5/6/2022,Online aktivasi e-card jd dtg tinggal tunjukin aja barcodenya... Kebetulan belinya yg annual pass dufan jd semuanya lebih mudah. Thank u traveloka selalu bisa diandalkan ❤️
3166,1,77,Desi Wijaya,"3, 1",31665177,5,5/5/2022,Proses pesan mudah fasilitas ok
113,1,6,Arif Putri,"5, 2",113516,5,7/19/2023,"luar biasa,kami keluarga sangat menikmatinya"
1313,3,74,Arif Purnama,"3, 2",13135374,5,7/3/2023,murah beli disini ketimbang beli di tempatnya
1639,6,94,Ani Susanto,"2, 4",16395694,5,4/27/2023,"Pembelian tiket aman, proses redeem lancar dan mantab"
3356,3,7,Maya Sari,"5, 2",3356537,5,8/17/2022,"manteppp, redeem tiketnya mudah"
3657,6,8,Bambang Kurniawan,"2, 1",3657568,5,7/17/2022,"Kalau mau ke Seaworld better beli tiket terusan sekalian ke Ocean Dream yang lokasinya persis sebelahan. Better ke Seaworld dulu baru lanjut ke Ocean Dream karena Seaworld dikit banget yang bisa dilihat, sedangkan ocean dream banyak pertunjukkan yang terjadwal. Harga normal tiket terusan di traveloka Rp 182.000 tapi karena sekalian cari tag2an di instagram traveloka experience dan nemu kode voucher influencer jadi dapet tambahan diskon totalnya bayar Rp 157.000"
3166,1,59,Siti Rahayu,"3, 5",31665159,5,5/22/2022,"protokol kesehatan dijalankan dengan baik, proses redeem tiket juga mudah..."
118,1,25,Agus Hartono,"6, 3",1185125,5,5/12/2022,pojoknya is good. mudah dan tetap safety
3169,1,27,Fandi Purnama,"4, 6",31695127,5,5/9/2022,"good place, cocok untuk wisata keluarga"
1416,4,110,Fajar Wijaya,"3, 6",141644110,4,1/5/2023,"Bagus, keamanan sangat terjaga"
1636,6,69,Citra Rahayu,"5, 5",16364669,4,10/29/2022,"anak saya suka banget dan seneng banget, terima kasih"
1530,5,95,Ani Pratama,"3, 5",15304595,4,5/22/2022,mantap cuma capek ngantri... perlu ditambahin kipas sejuknya karena panas banget... petunjuknya juga diberikan lebih lengkap dengan staf dan informasi visual yang memadai
1644,6,35,Maya Nugroho,"6, 2",16444635,4,5/7/2022,"Nyaman hanya antriannya saja padat merayap, karena moment lebaran kali ya😄"
1649,6,67,Joko Pratama,"1, 3",16493667,3,9/6/2022,toiletnya bau pesing sekali. tdk ada petugas yg standby bersihkan. tisu tdk ada
1423,4,77,Desi Wijaya,"3, 1",14233477,3,7/11/2022,"seaworld sekarang ga kayak dulu, ocean juga. kumuh banget. kalo ga diperbaiki akan kalah dengan objek wisata serupa yg muncul sekarang"
1529,5,106,Budi Hidayat,"2, 6",152935106,3,8/3/2023,"pelayanan ramah dengan harga yg tidak terlalu mahal sudah dapat makan pagi 2 orang, kekurangannya air panas nya kurang berfungsi baik hanya hangat saja dan kamar mandi plafonnya bekas bocor tidak diperbaiki"
1642,6,142,Siti Rahayu,"6, 3",164226142,2,5/13/2022,"Terlalu ramai melebihi kapasitas seaworld, tdk ada antrian, saling rebutan masuk"
1526,5,171,Andi Santoso,"4, 3",152625171,2,8/11/2023,"Saya mau merubah emai saya kenapa ga bisa2 ya, udah berkali2 saya coba tapi tidak bisa2"
3169,1,186,Budi Wijaya,"1, 4",316921186,2,2/24/2023,"Layanan beli tiket sih oke, tapi layanan streamingnya bapuk."
1553,5,46,Dian Wijaya,"2, 2",15532546,2,9/11/2022,Tidak pernah di kasih playlater
116,1,132,Joko Hartono,"1, 3",11621132,2,8/15/2022,"Parah ini aplikasi, pesan hotel di daerah bromo dan sudah sampai lokasi ternyata hotel nya sudah lama putus mitra. Terpaksa bayar ekstra"
1313,3,7,Maya Sari,"5, 2",1313237,2,11/16/2023,"Semua aman terkendali sampai akun paylater di bekukan dan saat minta diaktifkan tdk bisa, harus menunggu saja. Bberapa tahun tdk pernah lagi menggunakan app sampai kemudian diaktifkan kembali.Semua pembayaran sehat kemudian tiba2 virtual number tidak dapat digunakan dengan alasan keamanan walaupun yg lain bisa digunakan. Mencoba menghubungi cs kembali tapi tdk ada solusi, hanya permohonan maaf dan pemakluman. Saya rasa cs sangat minim pengetahuan produk dan kemampuan menyelesaikan masalah cust."
1418,4,52,Ani Nurhayati,"2, 2",14182452,2,9/8/2023,Limit 10jt virtual numbernya ga aktif2 kaya pinjol traveloka
117,1,134,Maya Septiani,"2, 4",11721134,2,6/25/2023,"Rx,,A"
1645,6,169,Dian Saputra,"6, 1",164516169,1,10/18/2023,"Hi admin traveloka,coba dong telusuri ad penipuan yg mengatasnamakan traveloka. Saya salah satu korban nya. Katanya traveloka sdg mengadakan event utk meningkatkan kualitas apk dan seterusnya. Tau2nya itu semua adalah modus penipuan."
3170,1,97,Dewi Hidayat,"2, 2",31701197,1,9/20/2023,"Tiba"" limit paylater saya jadi 0 kayanya gara"" saya lupa kasih reting . Padahal saya bayar tagihan tepat waktu.jadi males pake Traveloka"
116,1,103,Hadi Sari,"3, 1",11611103,1,7/23/2023,Tadinya sangat terbantu dengan ada nya paylater..knp sekarang paylater tidak bisa digunakan alasannya karena keamanan..padahal selalu tepat waktu klo pembayaran.. Aneh..buat apa limit 14jt klo tidak bisa digunakan.. Udh berkali-kali melapor ttp ja respon selalu nunggu
3356,3,112,Ani Hadiwijaya,"3, 5",335613112,1,9/7/2023,"Gimana Traveloka ini, pengalaman saya kemaren ketika mau pulang dari Jakarta ke Surabaya, ketika mau buka aplikasi malah macet gak bisa ke buka, yang ada hanya gambar burung gak bergerak. Padahal tiket saya ada di dalamnya aplikasi, alhasil hampir tidak jadi pulang, untung nya tiket nya terhubung dengan Gmail jadi masih bisa di cek di e-mail, payah Traveloka buat senam jantung saja"
1636,6,49,Fajar Hidayat,"3, 1",16361649,1,7/6/2023,"Ini kenapa ya sistemnya traveloka? Pas mau cek detail pesanan tiket saya malah gagal memuat dikarenakan koneksi internet tidak ada. Padahal koneksi internet saya bagus, buka aplikasi lain lancar semua buka apk traveloka juga lancar tapi pas mau cek detail tiket aka dia kek gitu. Aneh ini apk, nyesal dah pesan tiket disini."
1553,5,45,Siti Kurniawan,"1, 1",15531545,1,9/21/2023,Semua pusat bantuan tidak ada yang bisa membantu
1111,1,14,Ani Purnama,"6, 2",11111114,1,9/21/2023,Refund terlalu lama
116,1,68,Wahyu Wijaya,"4, 6",1161168,1,9/13/2023,"Pesan tiket hotel, Sudah bayar, etiket tidak kunjung terbit 2 jam buang waktu, kacau sekali"
3165,1,200,Dina Susanto,"5, 4",316511200,1,8/6/2023,Komplain parah dijawab bot ga ada permintaan maaf atas kesalahan
1421,4,66,Agus Wijaya,"5, 3",14211466,1,8/5/2023,"Bad customer service. Tiket pesawat sudah dibeli, dibayar dan ada bukti transaksi. Namun tiket tidak muncul padahal sudah akan penerbangan. Wa, email, telpon mau komplen tidak ada respon. Rugi rugii. Mau di refund reschedule kagak bisa 👎💢😡"
1110,1,81,Lina Rahayu,"2, 1",11101181,1,8/5/2023,"Parah,saldo sudah kepotong tapi tiket ga issued"
1424,4,99,Maya Nugroho,"6, 1",14241499,1,6/15/2023,"Tidak bertanggung jawab, merugikan konsumen"
1529,5,169,Dian Saputra,"6, 1",152915169,1,5/22/2023,"PARAH BANGETT DAH, NGELAG SKALI SUMPAH BIKIN GUE EMOSI"
1313,3,168,Lina Kurniawan,"2, 2",131313168,1,5/17/2023,Lepas tangan dalam refund tiket gudfest
3454,4,131,Dian Purnama,"3, 5",345414131,1,4/22/2023,"Aplksinya lg knp sih ini. Mau payment hotel gk bisa mulu reload mulu????? Gk ada solusinya, csnya dihubngnnya susah"
113,1,138,Joko Hermawan,"4, 1",11351138,5,6/8/2022,seruuu dan menarik. pokonya harus kesini. tiket murah
1114,1,4,Dina Utami,"6, 2",1114514,5,5/5/2022,seruu & menyenangkan... sangat recommend
3659,6,186,Budi Wijaya,"1, 4",365956186,5,9/21/2023,sangat menyenangkan
1425,4,151,Maya Hidayat,"2, 3",142554151,5,8/25/2023,Upacara pengibaran bendera merah putih di Seaworld khidmat dan seru untuk thn ini. 😍 Dirgahayu Indonesiaku.
3454,4,144,Sinta Rahayu,"6, 3",345454144,5,7/30/2023,liburan ini cocok buat pengetahuan anak tentang kehidupan di Lautan.
1427,4,64,Fajar Utami,"5, 2",14275464,5,10/30/2022,menyenangkan sekali bagi anak dan keluarga
3170,1,128,Bambang Utami,"3, 6",317051128,5,9/12/2022,"proses redeem mudah, banyak promo dan seruuu"
1526,5,184,Dewi Hadiwijaya,"2, 1",152655184,5,9/6/2022,sangat mudah dalam bertransaksi...
116,1,144,Sinta Rahayu,"6, 3",11651144,5,7/17/2022,"ini pertama kalinya ajak anak aku ke sea world ancol, dan ternyata ga salah pilih, dia seneng banget,,dan bisa bercerita banyak tentang pengalamannya berkunjung ke sea world ancol...🥰🥰"
116,1,196,Dewi Susanto,"2, 1",11651196,5,7/9/2022,semua seru... tempatnya untuk anak anak
1215,2,57,Hadi Sari,"2, 4",12155257,5,5/7/2022,tempatnya mrnyenangkan dan keluarga pun senang
1335,3,159,Rudi Santoso,"5, 1",133543159,4,2/11/2023,"proses pemakaian voucher sangat praktis. tinggal kasih ke staff Dufan ya utk scan, Beres!"
1531,5,156,Lina Kusuma,"4, 3",153145156,4,2/8/2023,aplikasi scan nya sih cepet ga pake ribet tinggal scan setiap barcode di pintu masuk. justru antriannya malah di pengecekan tas semua air minum botol disita jadi panjang antriannya
3169,1,120,Dewi Septiani,"5, 3",316941120,4,1/5/2023,Gampang banget redeem tiketnya. antrian sudah cukup tertib. perlu ditambah informasi lama antrian supaya bisa memperkirakan waktu bermain.
1638,6,81,Lina Rahayu,"2, 1",16384681,4,11/8/2022,cukup mudah saat redeem dan aktivasi tiketnya
1526,5,15,Arif Kurniawan,"3, 1",15264515,4,9/19/2022,cocok untuk melepas ketegangan dan penat dari rutinitas kerja. tapi weekend antrinya cukup panjang di setiap wahana
1528,5,157,Ani Susanto,"4, 1",152845157,4,6/27/2022,"aku suka dufan tapi jam tutupnya cepet banget sekarang dan antriannya bisa 1-2 jam per wahana. but overall, ya aku suka dufan hiks 🥲"
3164,1,9,Dina Pratama,"2, 3",3164419,4,5/14/2022,seru bangat lumayan lah buat ilangi stres
3162,1,56,Desi Putri,"1, 3",31624156,4,9/5/2022,masih ada penghuni2 lautnya hehehe
1425,4,192,Joko Hadiwijaya,"1, 3",142544192,4,7/13/2022,semuanya sesuai dengan deskripsi yg dituliskan dan memudahkan saat masuk ke Sea World ataupun Ocean Dreams
3168,1,82,Fandi Nurhayati,"3, 2",31684182,4,6/18/2022,harga di traveloka lebih murah dibanding di web Ancol. pilih weekday supaya ga terlalu ramee. pas datang penuhhh sama rombongan anak2 sekolah 😭 agak susah mau nonton pertunjukan cepet2an biar dapet kursi. tapi yang penting anak2 senang
1531,5,153,Budi Hartono,"5, 2",153145153,4,5/8/2022,"alhamdulillah sangat mengasikkan liburan. lebaran tahun ini. semuanya dipermudah untuk proses tiketnya. terima kasih traveloka, next ditunggu promo-promo lg untuk liburan berikutnya."
3657,6,184,Dewi Hadiwijaya,"2, 1",365736184,3,4/25/2023,lupa gak difotoin. sampah berserakan kaya kurang staff kebersihan ga ada yg keliling ambilin sampah yg penuh di tong sampah. antrian panjang dihampir tiap wahana krn ada bbrp wahana bukanya siang jam 12. sedih dtg jam 9 cm kbgian naek 4 wahana doang antri nya 2-3 jam parahhh
1553,5,14,Ani Purnama,"6, 2",15533514,3,9/4/2022,"semuanya sesuai dengan fasilitas yang ditawarkan, saya sangat menikmati sampai lupa untuk aktivasi annual pass. apa bisa saya aktivasi sekarang?"
118,1,32,Ani Setiawan,"6, 3",1183132,3,6/9/2022,"Banyak wahana yang tutup, padahal banyak juga yg masuk ke dufan. Kayak ga balance aja, ini terakhir saya ke dufan. Tengkyu"
3455,4,73,Hadi Santoso,"6, 3",34553473,3,7/20/2023,"Kebersihan kurang,keramahan staf kurang,petunjuk arah kurang, semua dibandingkan tempat wisata di Malang atau di Bali .."
1638,6,11,Arif Sari,"5, 2",16383611,3,5/6/2022,rame krn libur lebaran jadi kurang menikmati macet parah masuk gerbangnya
1111,1,147,Fajar Saputra,"6, 2",111131147,3,9/22/2023,"Gatau deh aneh tiba2 limit paylater di bekukan, padahal baru mau dipake!"
1553,5,135,Sinta Hermawan,"1, 5",155335135,3,8/20/2023,baik
1646,6,123,Lina Hartono,"6, 5",164636123,3,6/24/2023,ok
3162,1,170,Andi Sari,"4, 6",316221170,2,5/2/2023,"2x daftar paylater 2x jg ditolak, yaudah auto uninstall deh mending apk sebelah yg jelas2 di acc Paylaternya"
1212,2,140,Maya Wijaya,"3, 2",121222140,2,1/16/2023,"Saya sudah melakukan pembelian tiket, sudah dapat e-tiket dari whatsapp. Ketika di cek di aplikasi pesanan saya NOL. mau refund dll tidak bisa. Tolong penjelasannya."
111,1,191,Rudi Hermawan,"5, 6",11121191,2,5/18/2022,"Saran saya menu paylater ini mending tidak ada, menurunkan kepercayaan tentang fasilitas yang diberikan.. Karna saya sudah coba ngjukan beberapa kali ditolak.."
1425,4,68,Wahyu Wijaya,"4, 6",14252468,2,10/16/2021,Kenapa sering banget gangguan sekarang? Sudaj hampir setiap hari gangguan minggu ini
1531,5,178,Dewi Hidayat,"3, 2",153125178,2,10/4/2021,"Klu bayi dilarang ikut penerbangan, kenapa pas pembelian tiket untuk diaktifkan? Kan percuma beli tiket klu bayi gak boleh"
1425,4,87,Budi Setiawan,"3, 5",14252487,2,9/1/2023,♡>7[8
1423,4,146,Rudi Susanto,"6, 1",142324146,2,5/18/2023,"saya mengajukan paylatercard, sudah 2 minggu berturut'turut sampai saat ini status masih meninjau dan limit saya tak kunjung balik, sangat kecewa padahal mau staycation 😭"
115,1,147,Fajar Saputra,"6, 2",11521147,2,5/2/2023,"Pembayaran paylater lewat bri,perbaikan nya lama sekali"
1529,5,123,Lina Hartono,"6, 5",152915123,1,12/2/2023,"Kenapa pihak Pt. Trinusa Travelindo tdk selektif dalam mekilih dan tdk transafaran. Sy kecewa ketika menggunakan aplikasi treveloka yg.sudah provosional. Sy pesan hotel permata 3 cebongan, tingkir. Jalan Baru (JB) skota salatiga. Di tolak tdk mau trima sesuai aplikasi dan sempat uang mau di kembalikan. Dengan berbagai alasan tetap tdk mengakui kalo lewat treveloka. Dan ahirya sy suruh nambah baru di trima, itupun dgn terpaksa. Sy korban. Sy kecewa dgn aplikasi treveloka. Sy akan lewat jalur PERS"
3167,1,18,Rudi Santoso,"4, 2",31671118,1,11/13/2023,Aplikasi tidak bermutu dan sudah transfer ke PT Trinusa travelindo bilangnya tdk masuk. Dan cs tidak bertanggung jawab
1110,1,164,Bambang Purnama,"2, 3",111011164,1,12/4/2023,Gak bisa pembayaran
1643,6,154,Dian Nurhayati,"5, 3",164316154,1,11/20/2023,"Pelayanan jelek, udah pesen tiket malah tanggal penerbangan diubah2"
111,1,88,Fajar Hadiwijaya,"2, 6",1111188,1,8/5/2023,"Udah dibayar tapi hotel gak menrima , cs nya gak ada yg visa diajak ngobrol langsung gak solutif . Klo uangnya gak balik maaf saya kasih bintang 1 terus"
1110,1,31,Dian Hidayat,"3, 5",11101131,1,8/5/2023,"Booking tiket tanggal 5 Agustus 2023, 2 kali saya beli tiket, pembayarannya berhasil tapi tiket tidak terbit, komplain di DM Ig tidak dibalas, email tidak ada tanggapan, no telpon cs tidak aktif, komplain by wa dan aplikasi hanya robot Komen di Instagram sudah penuh komplain tapi, tapi tetap posting promosi di IG story, bukannya komplain di tanggapi"
3169,1,93,Hadi Putri,"5, 6",31691193,1,6/5/2023,"Katanya sistemnya sudah baik, tapi pas mau masuk kemenu pembayaran malah gak bisa2 dan tiba2 sold out"
3168,1,38,Maya Utami,"2, 1",31681138,1,5/9/2023,Jelek
1420,4,152,Budi Kurniawan,"5, 5",142014152,1,5/4/2023,Bikin emosi mau persen tiket bus nulis alamat gak responsif as*
119,1,111,Hadi Kurniawan,"3, 4",11951111,5,7/2/2022,"pengalaman yang sangat menakjubkan, traveloka joss"
1531,5,63,Desi Putri,"2, 5",15315563,5,6/24/2022,"tidak terlalu banyak mengambil foto, karena kemarin berbarengan sama musim liburan sekolah jadi walaupun weekdays pengunjungnya sangat ramai dan hampir semua wahana antriannya panjang mengular"
1335,3,139,Sinta Kurniawan,"4, 6",133553139,5,6/13/2022,"happy bgttt, walau weekendnya antrii bgtt gapapa lah wahana udh banyak yg dibuka jg. playgroundnya udh buka mbanya ramah bgtt, jangan lupa bawa kaos kaki kalo mau main playgroundnya gaiss. sekian terima kasih traveloka beli annual setahun seharga 150rb epic bgtt luvv ❤️"
1636,6,86,Lina Santoso,"4, 3",16365686,5,6/9/2022,Sangat menyenangkan dan akan datang lagi
1424,4,124,Fandi Setiawan,"5, 4",142454124,5,5/15/2022,kapan kapan liburan ke dufan lagi
3169,1,65,Siti Pratama,"5, 6",31695165,5,5/4/2022,anak-anak seneng bgt kesini. liburan ke Dufan aja deh
3163,1,60,Rudi Septiani,"6, 2",31635160,5,10/8/2023,tempat berlibur yang asik untuk anak² saran saja sebaiknya ke ocean dream terlebih dahulu baru ke area SeaWorld karena di SeaWorld lebih adem 😁
118,1,107,Citra Rahayu,"1, 5",11851107,5,9/29/2023,Banyak koleksi ikan2nya 😃
3166,1,21,Budi Santoso,"6, 1",31665121,5,7/3/2023,Senang sekali rasanya memesan tiket seaworld Ancol dengan mudah di traveloka ticket
1650,6,172,Dian Kurniawan,"1, 2",165056172,5,12/2/2022,proses Reedemnya sangat mudah dan cepat
1333,3,6,Arif Putri,"5, 2",1333536,5,8/29/2022,semuanya sama dengan foto namun sayangnya mungkin karena terlalu ramai saat weekend eskalator yg di terowongannya dimatikan dan ac juga kurang dingin karena banyaknya pengunjung. terus juga seharusnya minimal kalau tidak boleh membawa masuk makanan di dlm ada yg menjual. memang ada penjual makanan tapi harus keluar dulu ketika mau masuk lagi pas banget cap di tangan ilang agak sulit masuk tetapi untung cap yg di tangan suami blm ilang akhirnya bisa masuk. kasian anak anak yg kehausan dan lapar di dlm menunggu atraksi di aquarium besarnya.
1420,4,15,Arif Kurniawan,"3, 1",14205415,5,8/9/2022,"Proses cepat, beli depan gerbang ancol, voucher dan barcode langsung muncul."
1417,4,138,Joko Hermawan,"4, 1",141754138,5,7/19/2022,"yah worth it lah, tp jangan beli tiketnya sendiri2, apalagi kalo seaworldnya sendiri"
118,1,199,Rudi Putri,"2, 1",11851199,5,7/18/2022,semuanya sesuai foto dan deskripsi yang ada
1553,5,31,Dian Hidayat,"3, 5",15534531,4,1/5/2023,"Bagus, hanya saja karena akhir tahun jd antrean setiap wahana sangat panjang"
1425,4,117,Wahyu Sari,"4, 2",142544117,4,7/25/2022,"antri super panjang, siap siap memakan waktu di antrian"
1110,1,10,Dina Susanto,"4, 5",11104110,4,7/23/2022,staff di gatenya kurang ramah mungkin capek ya tapi customer service is number one dalam pelayanan apalagi di bidang pariwisata.
3166,1,126,Agus Santoso,"3, 6",316641126,4,5/6/2022,"show lumba-lumba, sea lions seru anak-anak happy, tetapi durasinya singkat sebentar banget mungkin karena pengunjungnya juga mbludak jd supaya bisa ada jadwal show tambahan yaa... sayangnya banyak pengunjung yang sudah ga prokes dan karena pengunjung banyak bangets tim kebersihan kurang, pengunjungnya juga banyak yang ga sadar kebersihan alhasil sampah berserakan dimana mana. walau harus antri dari satu wahana ke wahana lainnya anak-anak sih happy"
1530,5,40,Joko Sari,"5, 6",15303540,3,8/21/2022,"Petugas wanita2 yg di pintu masuk ancol dan Dufan sangatlah tidak ramah... Sepertinya mereka haid berjama’ah. Dan karena tiketnya beli lewat traveloka, mestinya 6 bulan gratis masuk Dufan, jadinya hangus karena ga langsung reservasi"
1335,3,181,Andi Hadiwijaya,"3, 2",133533181,3,5/6/2022,Ngantrinya ga kuat dari pagi kesana cmn dpt 2 permainan😩
1652,6,149,Dian Setiawan,"2, 4",165236149,3,7/14/2022,wahana kurang terawat & gelap. sayang sekali padahal besar & ikan cukup lengkap. museum mengenaskan
